***************************************************************
Quartus is a registered trademark of Intel Corporation in the
US and other countries.  Portions of the Quartus Prime software
code, and other portions of the code included in this download
or on this DVD, are licensed to Intel Corporation and are the
copyrighted property of third parties. For license details,
refer to the End User License Agreement at
http://fpgasoftware.intel.com/eula.
***************************************************************

2023.03.08.08:34:12 Info: Doing: qsys-script --pro --quartus-project=none --cmd=source /tmp/arc_694086162/alt9424_4077773134413491667.dir/0100_hbm_0_gen/params.tcl --script=/nfs/site/disks/swbld_archive_3/acds/22.4/94/linux64/quartus/../ip/altera/hbm/ip_top/ex_design/make_qsys.tcl
2023.03.08.08:34:17 Info: create_system 
2023.03.08.08:34:17 Info: set_project_property DEVICE_FAMILY Stratix 10
2023.03.08.08:34:42 Info: add_instance global_reset_n_source altera_avalon_reset_source
2023.03.08.08:34:42 Info: set_instance_parameter_value global_reset_n_source ASSERT_HIGH_RESET 0
2023.03.08.08:34:42 Info: set_instance_parameter_value global_reset_n_source INITIAL_RESET_CYCLES 5
2023.03.08.08:34:42 Info: add_connection ref_clk_source.clk global_reset_n_source.clk
2023.03.08.08:34:42 Info: add_instance hbm_only_reset_source altera_avalon_reset_source
2023.03.08.08:34:42 Info: set_instance_parameter_value hbm_only_reset_source ASSERT_HIGH_RESET 1
2023.03.08.08:34:42 Info: set_instance_parameter_value hbm_only_reset_source INITIAL_RESET_CYCLES 0
2023.03.08.08:34:42 Info: add_connection ref_clk_source.clk hbm_only_reset_source.clk
2023.03.08.08:34:42 Info: add_connection hbm_only_reset_source.reset hbm_0_example_design.hbm_only_reset_in
2023.03.08.08:34:42 Info: add_instance core_clk_source altera_avalon_clock_source
2023.03.08.08:34:42 Info: set_instance_parameter_value core_clk_source CLOCK_RATE 300000000
2023.03.08.08:34:42 Info: set_instance_parameter_value core_clk_source CLOCK_UNIT 1
2023.03.08.08:34:42 Info: add_connection core_clk_source.clk core_clk_iopll.refclk
2023.03.08.08:34:42 Info: add_connection global_reset_n_source.reset core_clk_iopll.reset
2023.03.08.08:34:42 Info: set_validation_property AUTOMATIC_VALIDATION false
2023.03.08.08:34:42 Info: add_instance mem altera_hbm_model
2023.03.08.08:34:43 Info: set_instance_parameter_value mem HARD_CTRL_CH0_HBM_TCKESR 7
2023.03.08.08:34:43 Info: set_instance_parameter_value mem HARD_CTRL_CH0_CFG_TEMP110_OFF_TIME 255
2023.03.08.08:34:43 Info: set_instance_parameter_value mem PHY_SW_2_SLAVE_1_SHARE_COUNT 0
2023.03.08.08:34:43 Info: set_instance_parameter_value mem HARD_CTRL_CH0_CFG_PC0_CMD2RDEN 15
2023.03.08.08:34:43 Info: set_instance_parameter_value mem HARD_CTRL_CH0_CFG_DENSITY 3
2023.03.08.08:34:43 Info: set_instance_parameter_value mem PHY_CH7_EN false
2023.03.08.08:34:43 Info: set_instance_parameter_value mem HARD_CTRL_CH0_CFG_WCQ_HWM 24
2023.03.08.08:34:43 Info: set_instance_parameter_value mem PHY_SW_3_SLAVE_2_SHARE_COUNT 0
2023.03.08.08:34:43 Info: set_instance_parameter_value mem TG_CFG_EN false
2023.03.08.08:34:43 Info: set_instance_parameter_value mem HARD_CTRL_CH0_HBM_TDQSQ_MAX_PS 105
2023.03.08.08:34:43 Info: set_instance_parameter_value mem HARD_CTRL_CH0_CFG_TR_ORDER true
2023.03.08.08:34:43 Info: set_instance_parameter_value mem HARD_CTRL_CH0_CFG_MECC_EN false
2023.03.08.08:34:43 Info: set_instance_parameter_value mem HARD_CTRL_CH0_CFG_ADDR_SCR NONE
2023.03.08.08:34:43 Info: set_instance_parameter_value mem HARD_CTRL_CH0_CFG_F2C_TEMP 3
2023.03.08.08:34:43 Info: set_instance_parameter_value mem HARD_CTRL_CH0_CFG_PC0_RDIE_ON 9
2023.03.08.08:34:43 Info: set_instance_parameter_value mem PHY_SW_3_MASTER_2_SHARE_COUNT 0
2023.03.08.08:34:43 Info: set_instance_parameter_value mem PHY_SW_1_SLAVE_HONOR_REQ 0
2023.03.08.08:34:43 Info: set_instance_parameter_value mem HARD_CTRL_CH0_CFG_RFSH_ALL_EN true
2023.03.08.08:34:43 Info: set_instance_parameter_value mem HARD_CTRL_CH0_CFG_TST_PC_SEL false
2023.03.08.08:34:43 Info: set_instance_parameter_value mem PHY_PLACE_BACKPRESSURE_REGS true
2023.03.08.08:34:43 Info: set_instance_parameter_value mem PLL_COMPENSATION_MODE direct
2023.03.08.08:34:43 Info: set_instance_parameter_value mem PLL_NUM_OF_EXTRA_CLKS 0
2023.03.08.08:34:43 Info: set_instance_parameter_value mem DIAG_ENABLE_JTAG_UART_HEX false
2023.03.08.08:34:43 Info: set_instance_parameter_value mem HARD_CTRL_CH0_CFG_RMPTRENDLY04 5
2023.03.08.08:34:43 Info: set_instance_parameter_value mem HARD_CTRL_CH0_CFG_RMPTRENDLY03 4
2023.03.08.08:34:43 Info: set_instance_parameter_value mem HARD_CTRL_CH0_CFG_RMPTRENDLY02 3
2023.03.08.08:34:43 Info: set_instance_parameter_value mem HARD_CTRL_CH0_CFG_RMPTRENDLY01 2
2023.03.08.08:34:43 Info: set_instance_parameter_value mem HARD_CTRL_CH0_CFG_RMPTRENDLY00 1
2023.03.08.08:34:43 Info: set_instance_parameter_value mem HARD_CTRL_CH0_CFG_TST_TIME_OUT 0
2023.03.08.08:34:43 Info: set_instance_parameter_value mem HARD_CTRL_CH0_CFG_PC1_CMD2DATAOE 4
2023.03.08.08:34:43 Info: set_instance_parameter_value mem PHY_SW_3_SLAVE_HONOR_REQ 0
2023.03.08.08:34:43 Info: set_instance_parameter_value mem HARD_CTRL_CH0_CFG_RFSH_POST_LOWER_LIMIT 1
2023.03.08.08:34:43 Info: set_instance_parameter_value mem HARD_CTRL_CH0_CFG_SRAM_SLVERR_DIS false
2023.03.08.08:34:43 Info: set_instance_parameter_value mem HARD_CTRL_CH0_CFG_TEMP000_OFF_TIME 255
2023.03.08.08:34:43 Info: set_instance_parameter_value mem PHY_SW_0_MASTER_2_SHARE_COUNT 0
2023.03.08.08:34:43 Info: set_instance_parameter_value mem HARD_CTRL_CH0_CFG_CB_BVALID_GATE_EN true
2023.03.08.08:34:43 Info: set_instance_parameter_value mem HARD_CTRL_CH0_CFG_TEMP_FILTER_EN true
2023.03.08.08:34:43 Info: set_instance_parameter_value mem HARD_CTRL_CH0_CFG_HBMC_CORECLK_PROG_DELAY2 0
2023.03.08.08:34:43 Info: set_instance_parameter_value mem HARD_CTRL_CH0_CFG_HBMC_CORECLK_PROG_DELAY1 8191
2023.03.08.08:34:43 Info: set_instance_parameter_value mem HARD_CTRL_CH0_CFG_PC1_MAJOR_MODE_UPDATE_CNT false
2023.03.08.08:34:43 Info: set_instance_parameter_value mem DIAG_HBMC_TEST_MODE false
2023.03.08.08:34:43 Info: set_instance_parameter_value mem HARD_CTRL_CH0_CFG_HBMC_PC0_SCR_EN true
2023.03.08.08:34:43 Info: set_instance_parameter_value mem PHY_AXI_SWITCH_1_EN false
2023.03.08.08:34:43 Info: set_instance_parameter_value mem INTERNAL_TESTING_MODE false
2023.03.08.08:34:43 Info: set_instance_parameter_value mem HARD_CTRL_CH0_CFG_PSEUDO_BL8_EN false
2023.03.08.08:34:43 Info: set_instance_parameter_value mem HARD_CTRL_CH0_HBM_TRREFD 7
2023.03.08.08:34:43 Info: set_instance_parameter_value mem HARD_CTRL_CH0_CFG_HBMC_PC0_ATI_SBG 1
2023.03.08.08:34:43 Info: set_instance_parameter_value mem PHY_SW_2_SLAVE_0_SHARE_COUNT 0
2023.03.08.08:34:43 Info: set_instance_parameter_value mem HARD_CTRL_CH0_CFG_TEMP100_OFF_TIME 255
2023.03.08.08:34:43 Info: set_instance_parameter_value mem PHY_AXI_SWITCH_LOGICLOCK false
2023.03.08.08:34:43 Info: set_instance_parameter_value mem PHY_SW_3_SLAVE_1_SHARE_COUNT 0
2023.03.08.08:34:43 Info: set_instance_parameter_value mem HARD_CTRL_CH0_CFG_WR_DM_EN true
2023.03.08.08:34:43 Info: set_instance_parameter_value mem HARD_CTRL_CH0_MMR_SBOWN_REQ false
2023.03.08.08:34:43 Info: set_instance_parameter_value mem PHY_TEMP_THROTTLE_THRESHOLD 85
2023.03.08.08:34:43 Info: set_instance_parameter_value mem HARD_CTRL_CH0_CFG_PC0_SRAM_INJS false
2023.03.08.08:34:43 Info: set_instance_parameter_value mem HARD_CTRL_CH0_HBM_TDQSCK_MAX_PS 3500
2023.03.08.08:34:43 Info: set_instance_parameter_value mem HARD_CTRL_CH0_CFG_PC0_SRAM_INJD false
2023.03.08.08:34:43 Info: set_instance_parameter_value mem PHY_SW_3_MASTER_1_SHARE_COUNT 0
2023.03.08.08:34:43 Info: set_instance_parameter_value mem HARD_CTRL_CH0_CFG_PC1_MAJOR_MODE_UPDATE_CFG false
2023.03.08.08:34:43 Info: set_instance_parameter_value mem HARD_CTRL_CH0_CFG_CB_RD_ROW_ARB_PRIORITY_EN true
2023.03.08.08:34:43 Info: set_instance_parameter_value mem HARD_CTRL_CH0_TEMP010_THROTTLE_RATIO 0
2023.03.08.08:34:43 Info: set_instance_parameter_value mem HARD_CTRL_CH0_CFG_SRAM_SERRINTEN true
2023.03.08.08:34:43 Info: set_instance_parameter_value mem HARD_CTRL_CH0_CFG_HBMC_TEMP001_RFSH_PERIOD 3118
2023.03.08.08:34:43 Info: set_instance_parameter_value mem PHY_CH1_EN false
2023.03.08.08:34:43 Info: set_instance_parameter_value mem HARD_CTRL_CH0_CFG_HBMC_PC0_ATA_DBG 1
2023.03.08.08:34:43 Info: set_instance_parameter_value mem HARD_CTRL_CH0_CFG_HBMC_PC1_ATI_DBG 1
2023.03.08.08:34:43 Info: set_instance_parameter_value mem ASIC_MODE false
2023.03.08.08:34:43 Info: set_instance_parameter_value mem HARD_CTRL_CH0_CFG_RID_DEPENDENCY_EN false
2023.03.08.08:34:43 Info: set_instance_parameter_value mem HARD_CTRL_CH0_CFG_DWORD_LPBKSEL false
2023.03.08.08:34:43 Info: set_instance_parameter_value mem HARD_CTRL_CH0_CFG_TEMP100_NO_OF_RFSH_BEFORE_SELF_RFSH 1
2023.03.08.08:34:43 Info: set_instance_parameter_value mem CTRL_CH0_INTERFACE Avalon-MM
2023.03.08.08:34:43 Info: set_instance_parameter_value mem HARD_CTRL_CH0_CFG_TST_START_ADDR 0
2023.03.08.08:34:43 Info: set_instance_parameter_value mem HARD_CTRL_CH0_CFG_PC1_CMD2DATA 4
2023.03.08.08:34:43 Info: set_instance_parameter_value mem PLL_ADD_EXTRA_CLKS 0
2023.03.08.08:34:43 Info: set_instance_parameter_value mem HARD_CTRL_CH0_CFG_TST_GEN_CMD 0
2023.03.08.08:34:43 Info: set_instance_parameter_value mem HARD_CTRL_CH0_CFG_HBMC_PC0_WTP 10
2023.03.08.08:34:43 Info: set_instance_parameter_value mem HARD_CTRL_CH0_CFG_SKETCH2 0
2023.03.08.08:34:43 Info: set_instance_parameter_value mem HARD_CTRL_CH0_CFG_SKETCH1 3
2023.03.08.08:34:43 Info: set_instance_parameter_value mem HARD_CTRL_CH0_CFG_CB_RREADY_BYPASS_EN false
2023.03.08.08:34:43 Info: set_instance_parameter_value mem HARD_CTRL_CH0_CFG_HBMC_PC0_WTI 9
2023.03.08.08:34:43 Info: set_instance_parameter_value mem HARD_CTRL_CH0_CFG_HBMC_PC0_WTA 15
2023.03.08.08:34:43 Info: set_instance_parameter_value mem HARD_CTRL_CH0_CFG_WCQ_TIMEOUT_THRESHOLD 64
2023.03.08.08:34:43 Info: set_instance_parameter_value mem DIAG_MEM_VERBOSE_DIS false
2023.03.08.08:34:43 Info: set_instance_parameter_value mem HARD_CTRL_CH0_CFG_CB_STRICT_MAJOR_MODE_EN true
2023.03.08.08:34:43 Info: set_instance_parameter_value mem HARD_CTRL_CH0_CFG_HBMC_RFSH_AB_TO_VALID 141
2023.03.08.08:34:43 Info: set_instance_parameter_value mem PHY_HBM_DEVICE HBM_DEVICE_8GB_8HI
2023.03.08.08:34:43 Info: set_instance_parameter_value mem HARD_CTRL_CH0_CFG_ADDR_SPRD false
2023.03.08.08:34:43 Info: set_instance_parameter_value mem HARD_CTRL_CH0_CFG_CB_BYPASS_CATTRIP false
2023.03.08.08:34:43 Info: set_instance_parameter_value mem HARD_CTRL_CH0_TEMP011_THROTTLE_RATIO 0
2023.03.08.08:34:43 Info: set_instance_parameter_value mem PHY_SW_0_MASTER_HONOR_REQ 0
2023.03.08.08:34:43 Info: set_instance_parameter_value mem PHY_RESET_DEBOUNCE_EN false
2023.03.08.08:34:43 Info: set_instance_parameter_value mem DIAG_HBMC_TEST_PATTERN 0
2023.03.08.08:34:43 Info: set_instance_parameter_value mem HARD_CTRL_CH0_CFG_HBMC_MODES PROD
2023.03.08.08:34:43 Info: set_instance_parameter_value mem PHY_SW_0_SLAVE_0_SHARE_COUNT 0
2023.03.08.08:34:43 Info: set_instance_parameter_value mem HARD_CTRL_CH0_CFG_RMPTREN false
2023.03.08.08:34:43 Info: set_instance_parameter_value mem PHY_SW_1_SLAVE_1_SHARE_COUNT 0
2023.03.08.08:34:43 Info: set_instance_parameter_value mem HARD_CTRL_CH0_CFG_AWFIFO_RSVD_ENTRY 24
2023.03.08.08:34:43 Info: set_instance_parameter_value mem HARD_CTRL_CH0_CORE_CLK_MODE HR_ASYN
2023.03.08.08:34:43 Info: set_instance_parameter_value mem PHY_SW_2_SLAVE_2_SHARE_COUNT 0
2023.03.08.08:34:43 Info: set_instance_parameter_value mem HARD_CTRL_CH0_CFG_HBMC_PC1_WTR_SBG 7
2023.03.08.08:34:43 Info: set_instance_parameter_value mem HARD_CTRL_CH0_CFG_HBMC_PC0_RTRWTW_DBG 0
2023.03.08.08:34:43 Info: set_instance_parameter_value mem HARD_CTRL_CH0_MMR_USER_RDWR false
2023.03.08.08:34:43 Info: set_instance_parameter_value mem PHY_SW_3_SLAVE_3_SHARE_COUNT 0
2023.03.08.08:34:43 Info: set_instance_parameter_value mem HARD_CTRL_CH0_CFG_HBMC_CK_DIS_TO_POWER_DOWN 5
2023.03.08.08:34:43 Info: set_instance_parameter_value mem HARD_CTRL_CH0_CFG_PC0_MAJOR_MODE_UPDATE_CNT false
2023.03.08.08:34:43 Info: set_instance_parameter_value mem HARD_CTRL_CH0_MMR_SBOWN_DELAY 100
2023.03.08.08:34:43 Info: set_instance_parameter_value mem PHY_SW_3_MASTER_3_SHARE_COUNT 0
2023.03.08.08:34:43 Info: set_instance_parameter_value mem PHY_CORE_CLK_FREQ_MHZ 300.0
2023.03.08.08:34:43 Info: set_instance_parameter_value mem HARD_CTRL_CH0_TEMP110_THROTTLE_RATIO 0
2023.03.08.08:34:43 Info: set_instance_parameter_value mem HARD_CTRL_CH0_CFG_HBMC_PC1_RTRWTW_DBG 0
2023.03.08.08:34:43 Info: set_instance_parameter_value mem HARD_CTRL_CH0_CFG_ADDR_ORDER BGRBC
2023.03.08.08:34:43 Info: set_instance_parameter_value mem HARD_CTRL_CH0_HBM_TRRDS 4
2023.03.08.08:34:43 Info: set_instance_parameter_value mem HARD_CTRL_CH0_HBM_TRRDL 4
2023.03.08.08:34:43 Info: set_instance_parameter_value mem PHY_AXI_SWITCH_2_EN false
2023.03.08.08:34:43 Info: set_instance_parameter_value mem PHY_SW_0_MASTER_3_SHARE_COUNT 0
2023.03.08.08:34:43 Info: set_instance_parameter_value mem HARD_CTRL_CH0_CFG_HBMC_PC0_PTA 5
2023.03.08.08:34:43 Info: set_instance_parameter_value mem HARD_CTRL_CH0_CFG_RFSH_IDLE_THRESHOLD 20
2023.03.08.08:34:43 Info: set_instance_parameter_value mem PLL_DISALLOW_EXTRA_CLKS true
2023.03.08.08:34:43 Info: set_instance_parameter_value mem HARD_CTRL_CH0_CFG_HBMC_PC1_FIW_SHORT 5
2023.03.08.08:34:43 Info: set_instance_parameter_value mem HARD_CTRL_CH0_CFG_SB_PRE_STALL_CYCLE 3
2023.03.08.08:34:43 Info: set_instance_parameter_value mem PHY_CONFIG_ENUM CONFIG_PHY_AND_HARD_CTRL
2023.03.08.08:34:43 Info: set_instance_parameter_value mem HARD_CTRL_CH0_CFG_PC0_MAJOR_MODE_UPDATE_CFG false
2023.03.08.08:34:43 Info: set_instance_parameter_value mem HARD_CTRL_CH0_CFG_HBMC_PC1_ATW 5
2023.03.08.08:34:43 Info: set_instance_parameter_value mem HARD_CTRL_CH0_CFG_HBMC_PC1_ATR 5
2023.03.08.08:34:43 Info: set_instance_parameter_value mem HARD_CTRL_CH0_HBM_TREFI 3120
2023.03.08.08:34:43 Info: set_instance_parameter_value mem HARD_CTRL_CH0_CFG_HBMC_PC1_ATP 13
2023.03.08.08:34:43 Info: set_instance_parameter_value mem HARD_CTRL_CH0_CFG_HBMC_SELF_RFSH_TO_CK_DIS 5
2023.03.08.08:34:43 Info: set_instance_parameter_value mem HARD_CTRL_CH0_CFG_HBMC_PC1_ATI 13
2023.03.08.08:34:43 Info: set_instance_parameter_value mem HARD_CTRL_CH0_CFG_HBMC_PC1_ATA 19
2023.03.08.08:34:43 Info: set_instance_parameter_value mem HARD_CTRL_CH0_RFSH_POLICY RFSH_POLICY_FLEXIBLE
2023.03.08.08:34:43 Info: set_instance_parameter_value mem HARD_CTRL_CH0_CFG_RESET_COUNT 0
2023.03.08.08:34:43 Info: set_instance_parameter_value mem HARD_CTRL_CH0_CFG_HBMC_PC0_ITI_DBG 1
2023.03.08.08:34:43 Info: set_instance_parameter_value mem HARD_CTRL_CH0_CFG_HBMC_BL 4
2023.03.08.08:34:43 Info: set_instance_parameter_value mem HARD_CTRL_CH0_CFG_PC1_SRAM_INJS false
2023.03.08.08:34:43 Info: set_instance_parameter_value mem HARD_CTRL_CH0_CFG_PC1_SRAM_INJD false
2023.03.08.08:34:43 Info: set_instance_parameter_value mem HARD_CTRL_CH0_CFG_HBMC_SELF_RFSH_TO_VALID 109
2023.03.08.08:34:43 Info: set_instance_parameter_value mem HARD_CTRL_CH0_CFG_HBMC_CK_DIS_TO_SELF_RFSH 5
2023.03.08.08:34:43 Info: set_instance_parameter_value mem HARD_CTRL_CH0_CFG_P2HPEMUEN 0
2023.03.08.08:34:43 Info: set_instance_parameter_value mem HARD_CTRL_CH0_HBM_TRTPL_BL4 5
2023.03.08.08:34:43 Info: set_instance_parameter_value mem HARD_CTRL_CH0_CFG_PAR_LAT 1
2023.03.08.08:34:43 Info: set_instance_parameter_value mem HARD_CTRL_CH0_CFG_HBMC_RFSH_PB_BURST_GAP 1
2023.03.08.08:34:43 Info: set_instance_parameter_value mem HARD_CTRL_CH0_CFG_TEMP111_ON_TIME 0
2023.03.08.08:34:43 Info: set_instance_parameter_value mem HARD_CTRL_CH0_TEMP001_THROTTLE_RATIO 0
2023.03.08.08:34:43 Info: set_instance_parameter_value mem DIAG_HBM_LFSR false
2023.03.08.08:34:43 Info: set_instance_parameter_value mem PHY_SW_2_MASTER_0_SHARE_COUNT 0
2023.03.08.08:34:43 Info: set_instance_parameter_value mem PHY_CH2_EN false
2023.03.08.08:34:43 Info: set_instance_parameter_value mem HARD_CTRL_CH0_CFG_HBMC_TEMP010_RFSH_PERIOD 778
2023.03.08.08:34:43 Info: set_instance_parameter_value mem HARD_CTRL_CH0_CFG_POWER_DOWN_EN true
2023.03.08.08:34:43 Info: set_instance_parameter_value mem PLL_EXTRA_CLK_ACTUAL_PHASE_PS_GUI_8 0.0
2023.03.08.08:34:43 Info: set_instance_parameter_value mem PLL_EXTRA_CLK_ACTUAL_PHASE_PS_GUI_7 0.0
2023.03.08.08:34:43 Info: set_instance_parameter_value mem PLL_EXTRA_CLK_ACTUAL_PHASE_PS_GUI_6 0.0
2023.03.08.08:34:43 Info: set_instance_parameter_value mem PLL_EXTRA_CLK_ACTUAL_PHASE_PS_GUI_5 0.0
2023.03.08.08:34:43 Info: set_instance_parameter_value mem PLL_EXTRA_CLK_ACTUAL_PHASE_PS_GUI_4 N/A
2023.03.08.08:34:43 Info: set_instance_parameter_value mem PLL_EXTRA_CLK_ACTUAL_PHASE_PS_GUI_3 N/A
2023.03.08.08:34:43 Info: set_instance_parameter_value mem PLL_EXTRA_CLK_ACTUAL_PHASE_PS_GUI_2 N/A
2023.03.08.08:34:43 Info: set_instance_parameter_value mem PLL_MAPPED_SYS_INFO_DEVICE_FAMILY Stratix 10
2023.03.08.08:34:43 Info: set_instance_parameter_value mem DIAG_ENABLE_JTAG_UART false
2023.03.08.08:34:43 Info: set_instance_parameter_value mem PLL_EXTRA_CLK_ACTUAL_PHASE_PS_GUI_1 0
2023.03.08.08:34:43 Info: set_instance_parameter_value mem PLL_EXTRA_CLK_ACTUAL_PHASE_PS_GUI_0 0
2023.03.08.08:34:43 Info: set_instance_parameter_value mem CTRL_CH0_BL_ADVC_EN false
2023.03.08.08:34:43 Info: set_instance_parameter_value mem HARD_CTRL_CH0_CFG_CB_RMW_FIFO_EMPTY_WAIT_EN false
2023.03.08.08:34:43 Info: set_instance_parameter_value mem HARD_CTRL_CH0_CFG_HBMC_PC1_ITA_SBG 7
2023.03.08.08:34:43 Info: set_instance_parameter_value mem HARD_CTRL_CH0_CFG_RD_PAR_EN true
2023.03.08.08:34:43 Info: set_instance_parameter_value mem DIAG_FORCE_GENERATE_RW_IDS false
2023.03.08.08:34:43 Info: set_instance_parameter_value mem HARD_CTRL_CH0_CFG_PC0_CMD2DATA 3
2023.03.08.08:34:43 Info: set_instance_parameter_value mem HARD_CTRL_CH0_CFG_HBMC_PC0_FIW_SHORT 5
2023.03.08.08:34:43 Info: set_instance_parameter_value mem HARD_CTRL_CH0_HBM_TCCDR 3
2023.03.08.08:34:43 Info: set_instance_parameter_value mem HARD_CTRL_CH0_TEMP100_THROTTLE_RATIO 0
2023.03.08.08:34:43 Info: set_instance_parameter_value mem EX_DESIGN_GUI_GEN_SYNTH true
2023.03.08.08:34:43 Info: set_instance_parameter_value mem HARD_CTRL_CH0_CFG_PC0_CMD2RD 30
2023.03.08.08:34:43 Info: set_instance_parameter_value mem HARD_CTRL_CH0_HBM_TCCDS_BL4 2
2023.03.08.08:34:43 Info: set_instance_parameter_value mem HARD_CTRL_CH0_CFG_HBMC_PC0_ITW 10
2023.03.08.08:34:43 Info: set_instance_parameter_value mem PHY_UFIC2PPTRDLY 0
2023.03.08.08:34:43 Info: set_instance_parameter_value mem HARD_CTRL_CH0_CFG_HBMC_PC0_ITR 12
2023.03.08.08:34:43 Info: set_instance_parameter_value mem HARD_CTRL_CH0_CFG_HBMC_PC0_ITP 19
2023.03.08.08:34:43 Info: set_instance_parameter_value mem HARD_CTRL_CH0_CFG_HBMC_PC0_ITI 19
2023.03.08.08:34:43 Info: set_instance_parameter_value mem HARD_CTRL_CH0_CFG_HBMC_PC0_ITA 25
2023.03.08.08:34:43 Info: set_instance_parameter_value mem PHY_HBM_VENDOR_USER VENDOR_EMPTY
2023.03.08.08:34:43 Info: set_instance_parameter_value mem HARD_CTRL_CH0_CFG_TEMP011_ON_TIME 0
2023.03.08.08:34:43 Info: set_instance_parameter_value mem HARD_CTRL_CH0_CFG_RD_DM_EN false
2023.03.08.08:34:43 Info: set_instance_parameter_value mem HARD_CTRL_CH0_CFG_MEM_WMCE 1
2023.03.08.08:34:43 Info: set_instance_parameter_value mem PHY_SW_0_SLAVE_1_SHARE_COUNT 0
2023.03.08.08:34:43 Info: set_instance_parameter_value mem PHY_SW_1_SLAVE_2_SHARE_COUNT 0
2023.03.08.08:34:43 Info: set_instance_parameter_value mem HARD_CTRL_CH0_CFG_UB48MODE true
2023.03.08.08:34:43 Info: set_instance_parameter_value mem PHY_SW_2_SLAVE_3_SHARE_COUNT 0
2023.03.08.08:34:43 Info: set_instance_parameter_value mem HARD_CTRL_CH0_CFG_TEMP111_NO_OF_RFSH_BEFORE_SELF_RFSH 1
2023.03.08.08:34:43 Info: set_instance_parameter_value mem PLL_EXTRA_CLK_DESIRED_DUTY_CYCLE_GUI_8 50.0
2023.03.08.08:34:43 Info: set_instance_parameter_value mem PLL_EXTRA_CLK_DESIRED_DUTY_CYCLE_GUI_7 50.0
2023.03.08.08:34:43 Info: set_instance_parameter_value mem PLL_EXTRA_CLK_DESIRED_DUTY_CYCLE_GUI_6 50.0
2023.03.08.08:34:43 Info: set_instance_parameter_value mem PLL_EXTRA_CLK_DESIRED_DUTY_CYCLE_GUI_5 50.0
2023.03.08.08:34:43 Info: set_instance_parameter_value mem PLL_EXTRA_CLK_DESIRED_DUTY_CYCLE_GUI_4 0.0
2023.03.08.08:34:43 Info: set_instance_parameter_value mem PLL_EXTRA_CLK_DESIRED_DUTY_CYCLE_GUI_3 0.0
2023.03.08.08:34:43 Info: set_instance_parameter_value mem PLL_EXTRA_CLK_DESIRED_DUTY_CYCLE_GUI_2 0.0
2023.03.08.08:34:43 Info: set_instance_parameter_value mem PLL_EXTRA_CLK_DESIRED_DUTY_CYCLE_GUI_1 50.0
2023.03.08.08:34:43 Info: set_instance_parameter_value mem PLL_EXTRA_CLK_DESIRED_DUTY_CYCLE_GUI_0 50.0
2023.03.08.08:34:43 Info: set_instance_parameter_value mem PHY_BACKPRESSURE_LATENCY CYCLE_0
2023.03.08.08:34:43 Info: set_instance_parameter_value mem HARD_CTRL_CH0_CFG_TST_TRIGGER false
2023.03.08.08:34:43 Info: set_instance_parameter_value mem HARD_CTRL_CH0_CFG_RMW_EN false
2023.03.08.08:34:43 Info: set_instance_parameter_value mem HARD_CTRL_CH0_CFG_HBMC_PC0_WL 6
2023.03.08.08:34:43 Info: set_instance_parameter_value mem HARD_CTRL_CH0_TEMP101_THROTTLE_RATIO 0
2023.03.08.08:34:43 Info: set_instance_parameter_value mem HARD_CTRL_CH0_CFG_RFSH_POST_UPPER_LIMIT 1
2023.03.08.08:34:43 Info: set_instance_parameter_value mem PHY_AXI_SWITCH_3_EN false
2023.03.08.08:34:43 Info: set_instance_parameter_value mem HARD_CTRL_CH0_CFG_CB_RVALID_GATE_EN true
2023.03.08.08:34:43 Info: set_instance_parameter_value mem DIAG_RUN_STRESS_STAGE false
2023.03.08.08:34:43 Info: set_instance_parameter_value mem PHY_SW_2_MASTER_2_SHARE_COUNT 0
2023.03.08.08:34:43 Info: set_instance_parameter_value mem HARD_CTRL_CH0_HBMC_OFFSET 1
2023.03.08.08:34:43 Info: set_instance_parameter_value mem HARD_CTRL_CH0_HBMC_RATE_VALUE RATE_HALF
2023.03.08.08:34:43 Info: set_instance_parameter_value mem HARD_CTRL_CH0_HBM_CLOCK_PS 1250
2023.03.08.08:34:43 Info: set_instance_parameter_value mem HARD_CTRL_CH0_CFG_HBMC_PC0_RL 18
2023.03.08.08:34:43 Info: set_instance_parameter_value mem HARD_CTRL_CH0_CFG_SELF_RFSH_EN true
2023.03.08.08:34:43 Info: set_instance_parameter_value mem HARD_CTRL_CH0_CFG_WCQ_LWM 8
2023.03.08.08:34:43 Info: set_instance_parameter_value mem HARD_CTRL_CH0_CFG_WDB_RSVD_ENTRY 32
2023.03.08.08:34:43 Info: set_instance_parameter_value mem HARD_CTRL_CH0_CFG_TEMP010_ON_TIME 0
2023.03.08.08:34:43 Info: set_instance_parameter_value mem HARD_CTRL_CH0_CFG_HBMC_TEMP101_RFSH_PERIOD 1558
2023.03.08.08:34:43 Info: set_instance_parameter_value mem HARD_CTRL_CH0_CFG_HBMC_PC0_WL_OVERRIDE 7
2023.03.08.08:34:43 Info: set_instance_parameter_value mem PHY_CH3_EN false
2023.03.08.08:34:43 Info: set_instance_parameter_value mem HARD_CTRL_CH0_CFG_HBMC_PC0_ATI_DBG 1
2023.03.08.08:34:43 Info: set_instance_parameter_value mem TRAIT_SUPPORTS_VID 1
2023.03.08.08:34:43 Info: set_instance_parameter_value mem DIAG_RD_PAR_DERR false
